reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOGNLRns26ReT2BZVcF63oVnxNzLy7kvsF48klsYrrw6Q_gMDBDVOpUyWMejTSa9sGyY97JDUpkuj3fX7w,Netafaly._,https://play-lh.googleusercontent.com/a-/AOh14GhebSagAIh2AyCijHtyMFFyZXtyB2b2tdqqOJUr3Iw,"Slow speeds, You'd expect a billion dollar company to have a better app. Seriously I've been waiting more than an hour for a 2 minute video to upload. It's not my internet either, I even went as far as to run a test. fix your speeds please would really appreciate. It's getting in the way of school.",1,2,2.21.121.05.40,2021-04-10 04:32:42,"Hi, Netafaly. Can you clear your browser's cache and cookies, and re-try? Instructions here: https://goo.gl/pPFVm. Hope this helps.",2021-04-10 04:36:05
gp:AOqpTOFVxdqu10khRglI8xcGgbvkAtOiS1xLg6rFkdBTsmH_1E8YZm_x7luGGU_22HRpUhgoF1ybecXB5h5icg,Myles Tryder,https://play-lh.googleusercontent.com/a-/AOh14GiY7SMpATYxomWyuDvF1lRZrDGE40BtsxmtrSWJTw,"It's been two years and I'm still getting random porn share spam PDFs that I should never have received in the first place. It's just incomprehensible to me that after so much time this is still an issue, pretty sure any other company would have fixed this a long time ago. I'm uninstalling Drive and cancelling my Google One plan, because Drive being unusable has turned that into a waste of money.",1,299,2.21.121.05.40,2021-04-02 17:04:24,,
gp:AOqpTOHrOmQgKg0PydmyjrfXewDbRGiUoRe7qIbpWgVSpGuwY5l2Ede3Bh4dF6qNS-mltBo1lk9J2JQc9qeVbg,Jody Mccrory,https://play-lh.googleusercontent.com/-E49sDPpl2iA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnpXUdOuUKo0m89aBbG2jQ4Q9-Smw/photo.jpg,"Over all thing Google, Samsung, and Android. I feel like they all have become like the pharmaceutical companies. Write a program that doesn't work with anything, so create an app. for it to work with then write a program so the new app will play nicely with all existing apps then charge for the new app.. Then start that process all over. They are not here for Happy Customers, just Paying Customers.",1,2,2.21.121.05.45,2021-04-12 05:24:47,,
gp:AOqpTOHGaO_PTvilsZ6VSeku5RPEswrm7GHpyoL1_ZIXvKs3WT6-3lto2tIkonudPHLP-A0pAWjnsAAEeVit3A,pink candy,https://play-lh.googleusercontent.com/a-/AOh14GiyDl38Wy5kLK_BdWQ9cS5mfGtK0gSOl4-656gS,"Reply 3: I spoke with support exactly 1 year ago, listed all the myriad problems, performed every task they asked. The upshot? No fix but hey'd pass along the info to the engineers. We're still having problems so either that didn't happen or they didn't listen or they're incompetent. You pick. Not going to waste my time, again.",1,218,2.21.101.06.40,2021-03-30 15:00:32,Thanks for the upate. Let's connect you with our Support Team for help. Follow the link to get some help: https://goo.gl/LcAuFy. Keep us posted!,2021-03-25 21:12:34
gp:AOqpTOGPTqG2E65_VIrNsk0WQP_n3lMotVi_C9h_5fnG3QyFB6Vn7LFrtujcLwyKKzMsqTtL10O-2i6NJioweQ,J,https://play-lh.googleusercontent.com/-BcOmOD-3BWI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck7H3FsY-y4K5eza04wohV9g4HHMA/photo.jpg,"Don't EVER, for ONE SECOND, un-sync your Google Photos folders from your Google Drive - both your phone and your Drive will forever delete all folders (and subsequently their contents) that were ever synced. So simply telling Google to no longer upload new pictures in the folder on your phone to your Drive means you'll lose every photo you ever took and placed in that folder. Forever.",1,14,2.21.101.06.40,2021-04-02 08:20:40,,
gp:AOqpTOFAkAyWFQAsvaTuR2yu4C3vPilWFctY-9JaVqA5eM1JDzX5G-WFZhWq2F6lrjOgKWLctPr_407HNxsIlg,1471 Nave,https://play-lh.googleusercontent.com/a-/AOh14Gg6OZDLzREKYjc-dOoOp3Fwi-YhQen2WYND4q1YhA,The only reason to use this is for work or school even then it can't do anything without taking 3 years and 200 days to perform a download of 20 mb or higher and mega is honestly a way better option I really like google but googles apps are pretty bad including their main browser chrome it's slow like google drive you know you did something wrong if your browser is slower then the tor browser good job.,1,0,2.21.101.06.44,2021-04-11 05:10:49,,
gp:AOqpTOE3GDgrxJuo5XnGp8JDzHXsh-KB39B_6gl09KFpRNLxGizSww1wRFPmYR-ymvRFfiD6XiYHJfm-nOQkJw,AmbyrRavyn,https://play-lh.googleusercontent.com/a-/AOh14GgrqgAtX_Uh86ok5LyLxo6B9FPS6H4IIEu2Ga9mhJI,"They offer you unlimited storage if you have your pictures be high definition quality. Liars, even after I deleted almost half of my storage, I was still given the message my storage was full. I don't recommend this app or this program to anyone. Google is the best browser to use between devices cause of their sync efficiency but other than the quality of all other services has gone down hill. If Firefox can make their mobile bookmarks organizable like their desktop website I'd use them.",1,23,2.21.101.06.40,2021-04-05 22:05:16,,
gp:AOqpTOHQJ69BFKwBq6keYueaPQD57nU1PQQyGUjQ6FKKkLvu7cGhJxIHqJN1WMrK1rOR7cA665tTAxFu0WR7aw,Mark Alexandre,https://play-lh.googleusercontent.com/a-/AOh14GjSFgtjw4NhGlAREFfvhGw_oiU3OC7DjNg9-uiOm7k,"1 YEAR LATER & STILL NO FIX! • Make a new folder then immediately send files into it, and voilà, all looks ok — but check Drive on Chrome on a PC or iPad; the folder & uploaded files DON'T EVEN EXIST!! • Also, any shortcuts you make after this DON'T REALLY EXIST (just try searching for them). So UNACCEPTABLE. • Also the neverending ""Waiting to upload"" bug that others have mentioned seems to occur mainly after creating a new folder within the app (have to make them on PC instead).",1,104,2.21.101.06.40,2021-03-27 12:07:58,"Ah, let's connect you with our support team for help. Go here to get a call back: here: https://goo.gl/LcAuFy. Hope this helps!",2020-04-02 00:13:37
gp:AOqpTOFJ4JX5n0bG8OxunoVksu4XwcwdqosOznQ-DU0nl3aFXhZc3oc8Dp8OxPz6VK9es4CFuQQgARy05QuicA,Solaris Ori-Tev Asazi,https://play-lh.googleusercontent.com/a-/AOh14GhCFQWLijsFzODDPlcGQcHRaDAJHuO4ICQ95P0atQ,"noT 🚫 good . why isn't there an on off 📴 switch or icon to sync and also to upload to drive ? why WHY is there a limit on files send to email? do you think you could make Drive even more complicated ? i'm sure you can . being in a maze of nonsense settings is always how we love to spend over an hour , to do anything related to drive. i don't really even bother with it, anymore on a mobile device 📲 . just waiting to find another service to transfer everything to .",1,33,2.21.101.06.44,2021-03-29 08:06:32,"Hi, Solaris. Thanks for the feedback. You can also send it here: Google Drive app > Menu > Help & feedback > Send feedback.",2021-03-30 00:05:54
gp:AOqpTOFlZEiHMox4C8kjJuKnUTRprtZ5Rrsm4jIihdVmqrSEZZGuF3HiQa-DxiilRs-VWAIdcXD7suF-A9C6pQ,Bryan Koch,https://play-lh.googleusercontent.com/-giG1S57JGco/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclx3KDohpBASucmNQD5GUmuxfJRtw/photo.jpg,Useless app. Doesn't automatically upload files from selected folders like it used to. This stopped working in June 2020. Stopped allowing you to manually upload files in July 2020. Uses a ton of memory and serves up a ton of ads as well as uses a lot of data from your phone data plan despite the fact it uploads nothing at all from your phone to Google drive manually or automatically. Just more Spyware/maleware from Google that steals and sells your personal information. Uninstalled & disabled,1,269,2.21.101.07.40,2021-04-04 11:31:15,,
gp:AOqpTOEsYgU3mKujffteQ0WtO6voVL-edrHPs7L1jQiOl2QzbzBvGwelNsiX5xYkSWl7YQhGZXRi9OTZPsyggw,Ed Anthony,https://play-lh.googleusercontent.com/-ysT7fypQJvA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck8f-WuqD0cCk1-43OCfMGjLsv7gg/photo.jpg,If zero stars were an option that is what I would pick. Drive sucks. Gmail sucks. I backed up something for a specific reason and now I can't even get it on another device through drive. Google sucks all together and I wish I could have just one device where you people had nothing to do with how it operates.,1,9,2.21.101.06.30,2021-03-29 22:51:26,"Hi, Ed. Learn more on what will happen in your backups (see, ""Other apps"") here: https://goo.gle/2uL6k7I. Hope this helps!",2021-03-29 22:57:52
gp:AOqpTOE8LR1OdPtwzC65w_G9JuKbTQo_I6j6v7dUt2au9f7pr6Uqo0UorhRUUItYjWGvHAa0NrxDLrpMoGtUmw,W,https://play-lh.googleusercontent.com/-C47ACA4hdIw/AAAAAAAAAAI/AAAAAAAAHII/AMZuucn982cZx73eHk7MRD-JL2zt4jX0mw/photo.jpg,Update: Cannot uninstall anything because it will not let you do anything through the screen it shuts down you cannot touch the screen..Google crashing everything. Cannot reset because app keeps popping up every second can't get into anything shutting me down,1,0,2.21.121.05.40,2021-04-12 06:16:25,"Hi again. Thanks for reaching out. This seems to be a device specific concern. For the best help, reach out to your device manufacturer. Hope this helps.",2021-04-13 01:42:17
gp:AOqpTOHbmtOMAwECZS4KgEv5uoo7F6DRD2QiQv4cW_DEK6gbg5bYpArDUpuPZP37n-M5n6qwuQRFbwB9LJOUsQ,Gina L.,https://play-lh.googleusercontent.com/-F239TgRk5Lk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmS5_dSH0FzDEJZd6qsDbxjI1NIKw/photo.jpg,"Used to work perfectly, but recently I am unable to upload any files. I have tried using wifi, using data, converting the files to another file type - nothing works. It just sits there saying waiting to upload.",1,1,2.21.121.05.34,2021-04-10 18:37:22,"Hi, Gina. Please check your internet connection by doing a Google search for 'internet speed test' as connection may be poor. Keep us updated!",2021-04-10 19:18:06
gp:AOqpTOHo6anfiW2Rr4eLsCjxuGyDzlII7KWYXJHnyfXu0dOlLGXmymwcU1HSJBVDeILZ48NiPW5LIKeqf4lHbA,Honeys Sweet Shoppe,https://play-lh.googleusercontent.com/a-/AOh14GjpkBY_3Oq26edR51q_B-eLHJ8Z8FeKAireZuuJBQ,"Spent weeks and hours organizing files on Drive app on phone and Chromebook. They're not SYCING. Hours and weeks as if I never organized anything. I've even hard reset my phone and computer several times, ""Restarted"", rebooted, re-installed and signed in and out of devices, several times. Troubleshooting all options you can think of. It's bugs and technical issues Google, Google Drive needs to fix. Again why I said it's taken me going on 2 weeks now to adjust.That is why I am giving this rating.",1,13,2.21.101.06.45,2021-03-27 23:39:14,Hi there. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!,2021-03-29 01:10:51
gp:AOqpTOFPQW5M_Bd1qekoHe6JnHCvNVxgR-Z_dKk7S6DgjOYLYj7_qvCs9xUftbSJQK034e6PuKtw_aiOGhIFXw,scott cook,https://play-lh.googleusercontent.com/a-/AOh14GjNgKYLcq4RALyVnfBjMhYA_rwIsFEYG2-16_omZQ,"I have had the pleasure (NOT), of going through 9 phones in two years. All the pics files and what not I was assured drive, cloud GOOGLE would save has not been available. Oh I am sure GOOGLE has ALL MY INFO but that is purely for GOOGLE so as to better pick our algarythims therefore getting into everyone's head.",1,0,2.21.121.05.40,2021-04-13 12:43:46,"Hi, Scott. Check out this link to know more about what gets backed up to Google Drive: https://goo.gle/2EUbmAp. Hope this helps!",2021-04-14 03:35:57
gp:AOqpTOFrZKcwAse7D2_qS_FBt3Kxj4ON11jB2bYNus3sq1KENzKtuhspgC_Jljo8vNBKdPQ6MvgBoR0JtkK1wg,Marco Crespo,https://play-lh.googleusercontent.com/a-/AOh14Gh3Ta4r0uLqqdZ_Pa9uwWxk9pGtUectBdGruSmwJA,"Constantly receive spam files. Can not block or make your account private in any way. Anyone can share files with you. Google will not address and you can not uninstall the app or deactivate. Received a reply from the developer. They gave me a link to report abuse. I already knew how to do that. You are missing the point. This app needs ""basic"" privacy features that other apps and websites have. Fix your app.",1,8,2.21.101.06.40,2021-03-30 19:36:10,"Hi, Marco. Thanks for the feedback. You can also send it here: Google Drive app > Menu > Help & feedback > Send feedback.",2021-04-01 23:11:13
gp:AOqpTOFi5BsdKBp7sO9kgDe8WiKFi86Dr5COVt3U4eJF1moYyRaE_qCPgWKPvOVBd9Ynk1EUsKt1qDAfS_kQKw,David Null,https://play-lh.googleusercontent.com/a-/AOh14GhXi_lthxh-Y7MRJCa_OtYZTM-d16bb36Hf1oEq,"I keep getting misleading messages stating that my storage account is full and I might miss messages if I don't buy more. The reason is that Google Drive does NOT DELETE TRASH every 30 days as it claims AND there is no mass method for eliminating. ""trash""; every file in trash must be individually deleted!",1,38,2.21.101.06.33,2021-03-19 08:12:10,"Hi, David. Files in Trash also takes up space. Check out this guide to learn how to clear up Drive space & increase storage: https://goo.gl/cQl3CT. Let us know if that helps.",2021-03-05 07:37:06
gp:AOqpTOG8-i-y6JbP9p8UnGDvsv6XXaFtJnL3Lrcza6oszkk8o6fOEs6abMAzoPUChM5i1Vx3VjGgbKBt6incLA,K L,https://play-lh.googleusercontent.com/a-/AOh14GiiT0vP5uLFS4YhloqP01MQ9Rl2QgJ_Fi5sbhA5Wjs,"Please add a spam filter and a way to mark certain unwanted shared files as spam. I repeatedly get files shared with me that are spam, full of malicious links, and/or offensive. Please fix this glitch in security.",1,1,2.21.121.05.40,2021-04-12 17:44:23,Hi there. Please report the files to remove them and help train our systems (https://goo.gle/2SwoC6B). We are constantly working to make our detection better and give users more options for managing the spam that sneaks through.,2021-04-12 19:19:30
gp:AOqpTOFFUUwZa5A3eDE0dWIwgTaW7u7pRR3VSIZi6lTCNHfT9ILk7N2eJW0DXB67kxymECaABStK7g4O88WeTQ,Ken Sawatzki,https://play-lh.googleusercontent.com/-h40LEnAMCOU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnrCpHIj6PlzDHhB3yanaPhcb6PYQ/photo.jpg,No security constantly getting slammed with files advertising porn sites. Could just as easily be visus infected and since they don't have any authoritative process to block unwanted junk from being sent would screw you over. I have been reporting it every single time I get the same two files from multiple sourced,1,0,2.21.121.05.40,2021-04-13 03:25:22,"Hi, Ken. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2021-04-13 06:16:40
gp:AOqpTOHzG1g8YDmfBejGCxglPxvnGPTjeatK0-SF2jAzdm8I9HX81Pk4pXHJbsyydRGTA7C4bhrk-txEpzokzg,Misty Wadsworth,https://play-lh.googleusercontent.com/a-/AOh14GgSwsj6x3umnYyjPkXHbAXodKHFUQwUI1zUAHesEQ,"Now, it appears that my Drive App isn't syncing to my computer!! I can't share the links I need from the app because it won't come up when clicking on share and they aren't showing on my computer!! This is getting old, VERY QUICK!!",1,1,2.21.121.05.45,2021-04-14 04:00:40,"Hi, Misty. Let's connect you with our Support Team for help. Follow the link to get some help: https://goo.gl/LcAuFy. Keep us posted!",2021-02-15 05:58:33
gp:AOqpTOFSGnI9fB3Aco-PZTlNUbFwndaYIFn-Risq8HuNqdPBp93uJ2US72vVGGoVTM-ei6ztE2sAkA1yu0deEA,Zeke Foonman,https://play-lh.googleusercontent.com/a-/AOh14GjIp-bDyQISb1-YK9o3gA0nLTi4FEGcN9twSe0vuQ,"It crashes for no reason. Your above response, yeah, my Galaxy Note 9 informs me the strength of my wi-fi connection before I connect. So, it's not the connection. I als use an app called Phone Check and Test.",1,2,2.21.101.06.40,2021-03-31 02:36:15,"Hi, Zeke. Let's connect you with our Support Team for help. Go here to get a call back: https://goo.gl/LcAuFy. Hope this helps!",2021-04-01 22:42:15
gp:AOqpTOHKHXSgwjb3FKcXUAmGckb_IduhjLw1f8BClOPEmnPdiMv50n3DNbxrIxRgSUp2-V38mQRz8rQhIQ_zyg,TIMOTHY B,https://play-lh.googleusercontent.com/a-/AOh14GiDKjkbv4FBcZYjE73MOLSEkKo4PXsTTvXZiPWcAA,This platform sucks! So slow uploading content its unusable can't even tell if it's been uploaded... so when trying to free up space scared to delete anything ... they need to redo this entire platform.,1,5,2.21.101.06.45,2021-03-25 22:36:54,"Hi, Timothy. Please check your internet connection by doing a Google search for 'internet speed test' as connection may be poor. Keep us updated!",2021-03-25 23:27:35
gp:AOqpTOFIer9xbg_mV9nFnEIPSwTPVNBeyCXdkX2LlDk-O1xtrnJI6ajuOxTxD_mGoLelWVQKLffCaW3__Pq83g,Duane Dawson,https://play-lh.googleusercontent.com/a-/AOh14GjjpwoUGybEcG0JbHAQf5BXfo_Zz4FXtGcNt6X58D8,"Holy cow are these updates getting ridiculously out of control. 20 TODAY!!! Worst junk ever. HIGH SECURITY RISK!!! And no google, I won't do your job for you. If you can't fix these problems, perhaps you should stick to simple game making. NO GOOGLE, it's NOT for an older version, and, NO, none of your ""clear cache"" suggestions have ever worked. 6/10/19. Slowest, buggiest app for years now. Just more Google junk. 6/2019 still junk, and can't uninstall it. Can we please break up these companies",1,27,2.21.121.05.40,2021-04-09 22:29:51,"Thanks for the feedback, Duane. Could you please submit that as feedback in the Google Drive app? Menu &gt; Help & feedback &gt; Send feedback. This is the best way to get this feedback to our Drive engineers. Thanks again.",2019-06-10 20:00:35
gp:AOqpTOE-tkQPeRHCz_m_YdocJCPtHWgfmIXtlA3kjuaiHdYUjJWzlnOzYZWWH0cIM5WSMgSWy7dkhS4XuvMP7A,Caleb Baker,https://play-lh.googleusercontent.com/a-/AOh14GgMvEGIZ3fnkqkr8y1gIMFfb2rf17eG2cnh-bKjozE,1) Ocassionally says there is no connection when I'm on wifi and all other apps function online 2) Random files are flagged as inappropriate for no reason 3) Small (>10mb) files sometime become corrupted during upload and download,1,1,2.21.101.06.45,2021-03-30 07:22:16,"Hi, Caleb. Let's connect you with our Support Team for help. Follow the link to get some help: https://goo.gl/LcAuFy. Keep us posted!",2021-03-31 05:46:27
gp:AOqpTOEpM4fR6TRGZ8hyhzoF6YPyKMjZFdR5chgxl4GOrCp9a1CZChG1hBoPED1DpmC_b3-JGonOQd6vu3Djjg,jairtzinio ortiz,https://play-lh.googleusercontent.com/-Js1t_7qDT0Y/AAAAAAAAAAI/AAAAAAACD3c/AMZuucnT1lkQtr5Ae_V-1tbiGrmyu_GTsw/photo.jpg,When I upload a large batch of files it will suddenly tell me waiting for network when it's already connected to the network.... Google drive is so broken its not even funny,1,0,2.21.121.05.40,2021-04-14 03:39:40,"Hi, Jairtzinio. Let's try resetting the app data. More info here (see ""Clear the app's cache"" section): https://goo.gl/gX7ctA. Hope this helps!",2021-04-14 19:01:52
gp:AOqpTOE3NFIRiEFAmIEOHhsAnDq4rpmYPLU9f5APHT1zevJTYXkyZ4gMVFclSEiN9-YWi-stXYxPWXQ_6whcFQ,Stephen Short,https://play-lh.googleusercontent.com/a-/AOh14Gibb1CFfqFC4gkZh-lSwuxJ6GA0WHPZEHgAxvS3rg,"I am having a terrible time some porn site from sending me stuff. When I remove it, it says collaborator still has access. I have never even used Google Drive. When go to there stuff I don't have access to stop them. I have a hundred support e-mails no answer from Google support",1,0,2.21.121.05.40,2021-04-10 04:22:18,"Hi, Stephen. Please report the files to remove them and help train our systems (https://goo.gle/2SwoC6B). We are constantly working to make our detection better and give users more options for managing the spam that sneaks through.",2021-04-10 04:32:48
gp:AOqpTOGPMFj7M67bd_PseRN_DgbnqwmszVov-8TUG6cv3_2lr_HPrAwJgPqmj16T6PO3jhgr8UjdRKPR6_xzhA,Linda M.,https://play-lh.googleusercontent.com/a-/AOh14GjIpRWZic6to4T5_UFrfzeg7BLALw_1dqvaLGF5jlQ,Nothing downloads. It just keeps asking me to log in when I'm already logged into Google. Every step no matter what I do...useless.,1,0,2.21.121.05.46,2021-04-14 10:44:33,"Hi, Linda. Have you tried to download the file from Google Drive using a different network? Hope this helps!",2021-04-14 20:52:38
